var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,input,result,result_emojis,model_output,model_input,expected,actual
b,a,second,first,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/2495/0.py,input/arithmetic/2495.txt,,
b,a,second,first,third,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/2495/0.py,input/arithmetic/2495.txt,'1\n1\n0','1\n-1\n0'
b,a,second,first,third,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/2495/0.py,input/arithmetic/2495.txt,'1\n-1\n0','1\n1\n0'
b,a,second,first,third,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/2495/0.py,input/arithmetic/2495.txt,'120\n80\n2000','120\n-80\n2000'
b,a,second,first,third,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/2499/0.py,input/arithmetic/2499.txt,'15\n-2\n8','8\n2\n15'
b,a,second,first,third,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/2499/0.py,input/arithmetic/2499.txt,'70\n-3\n17','17\n3\n70'
b,a,second,first,third,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/2499/0.py,input/arithmetic/2499.txt,,
b,a,second,first,third,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/2499/0.py,input/arithmetic/2499.txt,'0\n1\n1','1\n-1\n0'
b,a,second,first,third,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/2499/0.py,input/arithmetic/2499.txt,'0\n-1\n1','1\n1\n0'
b,a,second,first,third,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/2499/0.py,input/arithmetic/2499.txt,'2000\n80\n120','120\n-80\n2000'
b,a,second,first,third,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/2503/0.py,input/arithmetic/2503.txt,'8\n15\n-2','8\n2\n15'
b,a,second,first,third,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/2503/0.py,input/arithmetic/2503.txt,'17\n70\n-3','17\n3\n70'
b,a,second,first,third,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/2503/0.py,input/arithmetic/2503.txt,,
b,a,second,first,third,product,sum,difference,"[1, 0]",f,❌,outputs/arithmetic/2503/0.py,input/arithmetic/2503.txt,'1\n0\n1','1\n-1\n0'
b,a,second,first,third,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/2503/0.py,input/arithmetic/2503.txt,'1\n0\n-1','1\n1\n0'
b,a,second,first,third,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/2503/0.py,input/arithmetic/2503.txt,'120\n2000\n80','120\n-80\n2000'
b,a,second,first,third,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/2505/0.py,input/arithmetic/2505.txt,'-2\n15\n8','2\n15\n8'
b,a,second,first,third,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/2505/0.py,input/arithmetic/2505.txt,'-3\n70\n17','3\n70\n17'
b,a,second,first,third,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/2505/0.py,input/arithmetic/2505.txt,,
b,a,second,first,third,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/2505/0.py,input/arithmetic/2505.txt,'1\n0\n1','-1\n0\n1'
b,a,second,first,third,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/2505/0.py,input/arithmetic/2505.txt,'-1\n0\n1','1\n0\n1'
b,a,second,first,third,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/2505/0.py,input/arithmetic/2505.txt,'80\n2000\n120','-80\n2000\n120'
b,a,second,third,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/2597/0.py,input/arithmetic/2597.txt,'15\n8\n-2','8\n2\n15'
b,a,second,third,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/2597/0.py,input/arithmetic/2597.txt,'70\n17\n-3','17\n3\n70'
b,a,second,third,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/2597/0.py,input/arithmetic/2597.txt,,
b,a,second,third,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/2597/0.py,input/arithmetic/2597.txt,'0\n1\n1','1\n-1\n0'
b,a,second,third,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/2597/0.py,input/arithmetic/2597.txt,'0\n1\n-1','1\n1\n0'
b,a,second,third,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/2597/0.py,input/arithmetic/2597.txt,'2000\n120\n80','120\n-80\n2000'
b,a,second,third,first,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/2599/0.py,input/arithmetic/2599.txt,'-2\n8\n15','2\n8\n15'
b,a,second,third,first,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/2599/0.py,input/arithmetic/2599.txt,'-3\n17\n70','3\n17\n70'
b,a,second,third,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/2599/0.py,input/arithmetic/2599.txt,,
b,a,second,third,first,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/2599/0.py,input/arithmetic/2599.txt,'1\n1\n0','-1\n1\n0'
b,a,second,third,first,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/2599/0.py,input/arithmetic/2599.txt,'-1\n1\n0','1\n1\n0'
b,a,second,third,first,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/2599/0.py,input/arithmetic/2599.txt,'80\n120\n2000','-80\n120\n2000'
b,a,second,third,first,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/2603/0.py,input/arithmetic/2603.txt,'15\n-2\n8','15\n2\n8'
b,a,second,third,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/2603/0.py,input/arithmetic/2603.txt,'70\n-3\n17','70\n3\n17'
b,a,second,third,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/2603/0.py,input/arithmetic/2603.txt,,
b,a,second,third,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/2603/0.py,input/arithmetic/2603.txt,'0\n1\n1','0\n-1\n1'
b,a,second,third,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/2603/0.py,input/arithmetic/2603.txt,'0\n-1\n1','0\n1\n1'
b,a,second,third,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/2603/0.py,input/arithmetic/2603.txt,'2000\n80\n120','2000\n-80\n120'
b,a,second,third,first,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/2607/0.py,input/arithmetic/2607.txt,'8\n-2\n15','8\n2\n15'
b,a,second,third,first,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/2607/0.py,input/arithmetic/2607.txt,'17\n-3\n70','17\n3\n70'
b,a,second,third,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/2607/0.py,input/arithmetic/2607.txt,,
b,a,second,third,first,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/2607/0.py,input/arithmetic/2607.txt,'1\n1\n0','1\n-1\n0'
b,a,second,third,first,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/2607/0.py,input/arithmetic/2607.txt,'1\n-1\n0','1\n1\n0'
b,a,second,third,first,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/2607/0.py,input/arithmetic/2607.txt,'120\n80\n2000','120\n-80\n2000'
b,a,second,third,first,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/2611/0.py,input/arithmetic/2611.txt,'-2\n15\n8','2\n8\n15'
b,a,second,third,first,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/2611/0.py,input/arithmetic/2611.txt,'-3\n70\n17','3\n17\n70'
b,a,second,third,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/2611/0.py,input/arithmetic/2611.txt,,
b,a,second,third,first,product,sum,difference,"[1, 0]",f,❌,outputs/arithmetic/2611/0.py,input/arithmetic/2611.txt,'1\n0\n1','-1\n1\n0'
b,a,second,third,first,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/2611/0.py,input/arithmetic/2611.txt,'-1\n0\n1','1\n1\n0'
b,a,second,third,first,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/2611/0.py,input/arithmetic/2611.txt,'80\n2000\n120','-80\n120\n2000'
b,a,second,third,first,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/2613/0.py,input/arithmetic/2613.txt,'8\n15\n-2','8\n2\n15'
b,a,second,third,first,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/2613/0.py,input/arithmetic/2613.txt,'17\n70\n-3','17\n3\n70'
b,a,second,third,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/2613/0.py,input/arithmetic/2613.txt,,
b,a,second,third,first,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/2613/0.py,input/arithmetic/2613.txt,'1\n0\n1','1\n-1\n0'
b,a,second,third,first,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/2613/0.py,input/arithmetic/2613.txt,'1\n0\n-1','1\n1\n0'
b,a,second,third,first,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/2613/0.py,input/arithmetic/2613.txt,'120\n2000\n80','120\n-80\n2000'
b,a,third,first,second,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/2705/0.py,input/arithmetic/2705.txt,'-2\n15\n8','8\n2\n15'
b,a,third,first,second,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/2705/0.py,input/arithmetic/2705.txt,'-3\n70\n17','17\n3\n70'
b,a,third,first,second,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/2705/0.py,input/arithmetic/2705.txt,,
b,a,third,first,second,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/2705/0.py,input/arithmetic/2705.txt,'1\n0\n1','1\n-1\n0'
b,a,third,first,second,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/2705/0.py,input/arithmetic/2705.txt,'-1\n0\n1','1\n1\n0'
b,a,third,first,second,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/2705/0.py,input/arithmetic/2705.txt,'80\n2000\n120','120\n-80\n2000'
b,a,third,first,second,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/2707/0.py,input/arithmetic/2707.txt,'15\n-2\n8','8\n2\n15'
b,a,third,first,second,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/2707/0.py,input/arithmetic/2707.txt,'70\n-3\n17','17\n3\n70'
b,a,third,first,second,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/2707/0.py,input/arithmetic/2707.txt,,
b,a,third,first,second,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/2707/0.py,input/arithmetic/2707.txt,'0\n1\n1','1\n-1\n0'
b,a,third,first,second,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/2707/0.py,input/arithmetic/2707.txt,'0\n-1\n1','1\n1\n0'
b,a,third,first,second,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/2707/0.py,input/arithmetic/2707.txt,'2000\n80\n120','120\n-80\n2000'
b,a,third,first,second,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/2711/0.py,input/arithmetic/2711.txt,'8\n15\n-2','8\n15\n2'
b,a,third,first,second,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/2711/0.py,input/arithmetic/2711.txt,'17\n70\n-3','17\n70\n3'
b,a,third,first,second,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/2711/0.py,input/arithmetic/2711.txt,,
b,a,third,first,second,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/2711/0.py,input/arithmetic/2711.txt,'1\n0\n1','1\n0\n-1'
b,a,third,first,second,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/2711/0.py,input/arithmetic/2711.txt,'1\n0\n-1','1\n0\n1'
b,a,third,first,second,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/2711/0.py,input/arithmetic/2711.txt,'120\n2000\n80','120\n2000\n-80'
b,a,third,first,second,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/2715/0.py,input/arithmetic/2715.txt,'15\n8\n-2','8\n2\n15'
b,a,third,first,second,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/2715/0.py,input/arithmetic/2715.txt,'70\n17\n-3','17\n3\n70'
b,a,third,first,second,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/2715/0.py,input/arithmetic/2715.txt,,
b,a,third,first,second,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/2715/0.py,input/arithmetic/2715.txt,'0\n1\n1','1\n-1\n0'
b,a,third,first,second,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/2715/0.py,input/arithmetic/2715.txt,'0\n1\n-1','1\n1\n0'
b,a,third,first,second,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/2715/0.py,input/arithmetic/2715.txt,'2000\n120\n80','120\n-80\n2000'
b,a,third,first,second,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/2719/0.py,input/arithmetic/2719.txt,'8\n-2\n15','8\n2\n15'
b,a,third,first,second,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/2719/0.py,input/arithmetic/2719.txt,'17\n-3\n70','17\n3\n70'
b,a,third,first,second,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/2719/0.py,input/arithmetic/2719.txt,,
b,a,third,first,second,product,sum,difference,"[1, 0]",f,❌,outputs/arithmetic/2719/0.py,input/arithmetic/2719.txt,'1\n1\n0','1\n-1\n0'
b,a,third,first,second,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/2719/0.py,input/arithmetic/2719.txt,'1\n-1\n0','1\n1\n0'
b,a,third,first,second,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/2719/0.py,input/arithmetic/2719.txt,'120\n80\n2000','120\n-80\n2000'
b,a,third,first,second,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/2721/0.py,input/arithmetic/2721.txt,'-2\n8\n15','8\n2\n15'
b,a,third,first,second,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/2721/0.py,input/arithmetic/2721.txt,'-3\n17\n70','17\n3\n70'
b,a,third,first,second,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/2721/0.py,input/arithmetic/2721.txt,,
b,a,third,first,second,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/2721/0.py,input/arithmetic/2721.txt,'1\n1\n0','1\n-1\n0'
b,a,third,first,second,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/2721/0.py,input/arithmetic/2721.txt,'-1\n1\n0','1\n1\n0'
b,a,third,first,second,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/2721/0.py,input/arithmetic/2721.txt,'80\n120\n2000','120\n-80\n2000'
b,a,third,second,first,sum,difference,product,"[3, 5]",f,❌,outputs/arithmetic/2759/0.py,input/arithmetic/2759.txt,'15\n-2\n8','8\n2\n15'
b,a,third,second,first,sum,difference,product,"[7, 10]",f,❌,outputs/arithmetic/2759/0.py,input/arithmetic/2759.txt,'70\n-3\n17','17\n3\n70'
b,a,third,second,first,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/2759/0.py,input/arithmetic/2759.txt,,
b,a,third,second,first,sum,difference,product,"[1, 0]",f,❌,outputs/arithmetic/2759/0.py,input/arithmetic/2759.txt,'0\n1\n1','1\n-1\n0'
b,a,third,second,first,sum,difference,product,"[0, 1]",f,❌,outputs/arithmetic/2759/0.py,input/arithmetic/2759.txt,'0\n-1\n1','1\n1\n0'
b,a,third,second,first,sum,difference,product,"[100, 20]",f,❌,outputs/arithmetic/2759/0.py,input/arithmetic/2759.txt,'2000\n80\n120','120\n-80\n2000'
b,a,third,second,first,sum,product,difference,"[3, 5]",f,❌,outputs/arithmetic/2761/0.py,input/arithmetic/2761.txt,'-2\n15\n8','8\n2\n15'
b,a,third,second,first,sum,product,difference,"[7, 10]",f,❌,outputs/arithmetic/2761/0.py,input/arithmetic/2761.txt,'-3\n70\n17','17\n3\n70'
b,a,third,second,first,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/2761/0.py,input/arithmetic/2761.txt,,
b,a,third,second,first,sum,product,difference,"[1, 0]",f,❌,outputs/arithmetic/2761/0.py,input/arithmetic/2761.txt,'1\n0\n1','1\n-1\n0'
b,a,third,second,first,sum,product,difference,"[0, 1]",f,❌,outputs/arithmetic/2761/0.py,input/arithmetic/2761.txt,'-1\n0\n1','1\n1\n0'
b,a,third,second,first,sum,product,difference,"[100, 20]",f,❌,outputs/arithmetic/2761/0.py,input/arithmetic/2761.txt,'80\n2000\n120','120\n-80\n2000'
b,a,third,second,first,difference,sum,product,"[3, 5]",f,❌,outputs/arithmetic/2765/0.py,input/arithmetic/2765.txt,'15\n8\n-2','8\n2\n15'
b,a,third,second,first,difference,sum,product,"[7, 10]",f,❌,outputs/arithmetic/2765/0.py,input/arithmetic/2765.txt,'70\n17\n-3','17\n3\n70'
b,a,third,second,first,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/2765/0.py,input/arithmetic/2765.txt,,
b,a,third,second,first,difference,sum,product,"[1, 0]",f,❌,outputs/arithmetic/2765/0.py,input/arithmetic/2765.txt,'0\n1\n1','1\n-1\n0'
b,a,third,second,first,difference,sum,product,"[0, 1]",f,❌,outputs/arithmetic/2765/0.py,input/arithmetic/2765.txt,'0\n1\n-1','1\n1\n0'
b,a,third,second,first,difference,sum,product,"[100, 20]",f,❌,outputs/arithmetic/2765/0.py,input/arithmetic/2765.txt,'2000\n120\n80','120\n-80\n2000'
b,a,third,second,first,difference,product,sum,"[3, 5]",f,❌,outputs/arithmetic/2769/0.py,input/arithmetic/2769.txt,'8\n15\n-2','8\n15\n2'
b,a,third,second,first,difference,product,sum,"[7, 10]",f,❌,outputs/arithmetic/2769/0.py,input/arithmetic/2769.txt,'17\n70\n-3','17\n70\n3'
b,a,third,second,first,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/2769/0.py,input/arithmetic/2769.txt,,
b,a,third,second,first,difference,product,sum,"[1, 0]",f,❌,outputs/arithmetic/2769/0.py,input/arithmetic/2769.txt,'1\n0\n1','1\n0\n-1'
b,a,third,second,first,difference,product,sum,"[0, 1]",f,❌,outputs/arithmetic/2769/0.py,input/arithmetic/2769.txt,'1\n0\n-1','1\n0\n1'
b,a,third,second,first,difference,product,sum,"[100, 20]",f,❌,outputs/arithmetic/2769/0.py,input/arithmetic/2769.txt,'120\n2000\n80','120\n2000\n-80'
b,a,third,second,first,product,sum,difference,"[3, 5]",f,❌,outputs/arithmetic/2773/0.py,input/arithmetic/2773.txt,'-2\n8\n15','2\n8\n15'
b,a,third,second,first,product,sum,difference,"[7, 10]",f,❌,outputs/arithmetic/2773/0.py,input/arithmetic/2773.txt,'-3\n17\n70','3\n17\n70'
b,a,third,second,first,product,sum,difference,"[0, 0]",p,✅,outputs/arithmetic/2773/0.py,input/arithmetic/2773.txt,,
b,a,third,second,first,product,sum,difference,"[1, 0]",f,❌,outputs/arithmetic/2773/0.py,input/arithmetic/2773.txt,'1\n1\n0','-1\n1\n0'
b,a,third,second,first,product,sum,difference,"[0, 1]",f,❌,outputs/arithmetic/2773/0.py,input/arithmetic/2773.txt,'-1\n1\n0','1\n1\n0'
b,a,third,second,first,product,sum,difference,"[100, 20]",f,❌,outputs/arithmetic/2773/0.py,input/arithmetic/2773.txt,'80\n120\n2000','-80\n120\n2000'
b,a,third,second,first,product,difference,sum,"[3, 5]",f,❌,outputs/arithmetic/2775/0.py,input/arithmetic/2775.txt,'8\n-2\n15','8\n2\n15'
b,a,third,second,first,product,difference,sum,"[7, 10]",f,❌,outputs/arithmetic/2775/0.py,input/arithmetic/2775.txt,'17\n-3\n70','17\n3\n70'
b,a,third,second,first,product,difference,sum,"[0, 0]",p,✅,outputs/arithmetic/2775/0.py,input/arithmetic/2775.txt,,
b,a,third,second,first,product,difference,sum,"[1, 0]",f,❌,outputs/arithmetic/2775/0.py,input/arithmetic/2775.txt,'1\n1\n0','1\n-1\n0'
b,a,third,second,first,product,difference,sum,"[0, 1]",f,❌,outputs/arithmetic/2775/0.py,input/arithmetic/2775.txt,'1\n-1\n0','1\n1\n0'
b,a,third,second,first,product,difference,sum,"[100, 20]",f,❌,outputs/arithmetic/2775/0.py,input/arithmetic/2775.txt,'120\n80\n2000','120\n-80\n2000'
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[3, 5]",p,✅,outputs/arithmetic/3785/0.py,input/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[7, 10]",p,✅,outputs/arithmetic/3785/0.py,input/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 0]",p,✅,outputs/arithmetic/3785/0.py,input/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[1, 0]",p,✅,outputs/arithmetic/3785/0.py,input/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[0, 1]",p,✅,outputs/arithmetic/3785/0.py,input/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,difference,product,"[100, 20]",p,✅,outputs/arithmetic/3785/0.py,input/arithmetic/3785.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[3, 5]",p,✅,outputs/arithmetic/3787/0.py,input/arithmetic/3787.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[7, 10]",p,✅,outputs/arithmetic/3787/0.py,input/arithmetic/3787.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 0]",p,✅,outputs/arithmetic/3787/0.py,input/arithmetic/3787.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[1, 0]",p,✅,outputs/arithmetic/3787/0.py,input/arithmetic/3787.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[0, 1]",p,✅,outputs/arithmetic/3787/0.py,input/arithmetic/3787.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,sum,product,difference,"[100, 20]",p,✅,outputs/arithmetic/3787/0.py,input/arithmetic/3787.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[3, 5]",p,✅,outputs/arithmetic/3791/0.py,input/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[7, 10]",p,✅,outputs/arithmetic/3791/0.py,input/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 0]",p,✅,outputs/arithmetic/3791/0.py,input/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[1, 0]",p,✅,outputs/arithmetic/3791/0.py,input/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[0, 1]",p,✅,outputs/arithmetic/3791/0.py,input/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,sum,product,"[100, 20]",p,✅,outputs/arithmetic/3791/0.py,input/arithmetic/3791.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[3, 5]",p,✅,outputs/arithmetic/3795/0.py,input/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[7, 10]",p,✅,outputs/arithmetic/3795/0.py,input/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 0]",p,✅,outputs/arithmetic/3795/0.py,input/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[1, 0]",p,✅,outputs/arithmetic/3795/0.py,input/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[0, 1]",p,✅,outputs/arithmetic/3795/0.py,input/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,difference,product,sum,"[100, 20]",p,✅,outputs/arithmetic/3795/0.py,input/arithmetic/3795.txt,,
b,fekjfwoeifjwu5gfd,first,second,third,product,sum,difference,"[3, 5]",p,✅,outputs/arithmetic/3799/0.py,input/arithmetic/3799.txt,,
