ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors,incoder_result,incoder_result_emojis,errors,failed_inputs,codeparrot_result,codeparrot_result_emojis,errors,failed_inputs
third,third,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/178.txt,[],[],eefffffff,💀💀❌❌❌❌❌❌❌,"[""list index out of range"", ""list index out of range""]","[[""80"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""67"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""64"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""87"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""98"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""76"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""87"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""98""], [""89"", ""16""], [""75"", ""14""], [""84"", ""94""], [""93"", ""100""], [""95"", ""61""], [""65"", ""84""], [""82"", ""42""], [""98"", ""33""]]"
third,third,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/179.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""70"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""80"", ""(38, 39, 80, 46, 34, 36, 75, 39, 40, 33, 4, 48)""], [""67"", ""(44, 92, 67, 91, 55, 91, 22, 83, 50, 73, 5, 73)""], [""64"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""87"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""98"", ""(0, 77, 98, 7, 36, 82, 31, 98, 28, 81, 51, 92)""], [""76"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""87"", ""(68, 48, 87, 70, 36, 55, 84, 28, 2, 37, 43, 37)""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""98""], [""89"", ""16""], [""75"", ""14""], [""84"", ""94""], [""93"", ""100""], [""95"", ""61""], [""65"", ""84""], [""82"", ""42""], [""98"", ""33""]]"
third,twelfth,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/180.txt,[],[],eeppfpffp,💀💀✅✅❌✅❌❌✅,"[""list index out of range"", ""list index out of range""]","[[""27"", ""18""], [""41"", ""69""], [""57"", ""42""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""98""], [""89"", ""60""], [""26"", ""94""], [""28"", ""94""], [""11"", ""100""], [""95"", ""73""], [""18"", ""97""], [""36"", ""70""], [""59"", ""100""]]"
third,twelfth,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/181.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""70"", ""None""], [""57"", ""None""], [""12"", ""None""], [""27"", ""None""], [""61"", ""None""], [""41"", ""None""], [""57"", ""None""], [""31"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""11"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""18"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""36"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""59"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/182.txt,[],[],eeppfpffp,💀💀✅✅❌✅❌❌✅,"[""list index out of range"", ""list index out of range""]","[[""27"", ""18""], [""41"", ""69""], [""57"", ""42""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""98""], [""89"", ""60""], [""26"", ""94""], [""28"", ""94""], [""11"", ""100""], [""95"", ""73""], [""18"", ""97""], [""36"", ""70""], [""59"", ""100""]]"
third,twelfth,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/183.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""70"", ""None""], [""57"", ""None""], [""12"", ""None""], [""27"", ""None""], [""61"", ""None""], [""41"", ""None""], [""57"", ""None""], [""31"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""11"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""18"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""36"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""59"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/184.txt,[],[],eefffffff,💀💀❌❌❌❌❌❌❌,"[""list index out of range"", ""list index out of range""]","[[""57"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""12"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""27"", ""(30, 89, 18, 74, 51, 43, 2, 98, 69, 48, 31, 73)""], [""61"", ""(72, 80, 61, 59, 48, 23, 94, 66, 89, 9, 65, 1)""], [""41"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""57"", ""(26, 14, 42, 98, 80, 57, 5, 96, 56, 89, 69, 70)""], [""31"", ""(67, 75, 31, 73, 57, 49, 62, 40, 16, 35, 76, 3)""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""11"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""18"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""36"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""59"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/185.txt,[],[],epfffffff,💀✅❌❌❌❌❌❌❌,"[""list index out of range""]","[[""57"", ""80""], [""12"", ""67""], [""27"", ""64""], [""61"", ""87""], [""41"", ""98""], [""57"", ""76""], [""31"", ""87""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""98""], [""89"", ""16""], [""26"", ""14""], [""28"", ""1""], [""11"", ""1""], [""95"", ""28""], [""18"", ""21""], [""36"", ""4""], [""59"", ""1""]]"
third,twelfth,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/186.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""25"", ""None""], [""59"", ""None""], [""22"", ""None""], [""63"", ""None""], [""17"", ""None""], [""98"", ""None""], [""76"", ""None""], [""22"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""50"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""65"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""15"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/187.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""25"", ""None""], [""59"", ""None""], [""22"", ""None""], [""63"", ""None""], [""17"", ""None""], [""98"", ""None""], [""76"", ""None""], [""22"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""90""], [""62"", ""22""], [""49"", ""25""], [""84"", ""58""], [""50"", ""83""], [""92"", ""82""], [""65"", ""70""], [""15"", ""86""], [""53"", ""89""]]"
third,twelfth,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/188.txt,[],[],pfffffppf,✅❌❌❌❌❌✅✅❌,[],"[[""25"", ""70""], [""59"", ""80""], [""22"", ""67""], [""63"", ""64""], [""17"", ""87""], [""22"", ""87""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""50"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""65"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""15"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,largest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/189.txt,[],[],pfffffppf,✅❌❌❌❌❌✅✅❌,[],"[[""25"", ""70""], [""59"", ""80""], [""22"", ""67""], [""63"", ""64""], [""17"", ""87""], [""22"", ""87""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""50"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""65"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""15"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,largest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/190.txt,[],[],eefffffff,💀💀❌❌❌❌❌❌❌,"[""list index out of range"", ""list index out of range""]","[[""59"", ""57""], [""22"", ""12""], [""63"", ""18""], [""17"", ""61""], [""98"", ""69""], [""76"", ""42""], [""22"", ""31""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""50"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""65"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""15"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,twelfth,largest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/191.txt,[],[],pfffffppf,✅❌❌❌❌❌✅✅❌,[],"[[""25"", ""70""], [""59"", ""80""], [""22"", ""67""], [""63"", ""64""], [""17"", ""87""], [""22"", ""87""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""50"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""65"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""15"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,smallest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/192.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""70"", ""None""], [""80"", ""None""], [""67"", ""None""], [""63"", ""None""], [""62"", ""None""], [""69"", ""None""], [""46"", ""None""], [""47"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""90""], [""62"", ""22""], [""26"", ""25""], [""28"", ""58""], [""68"", ""83""], [""95"", ""82""], [""4"", ""70""], [""6"", ""86""], [""53"", ""89""]]"
third,eleventh,smallest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/193.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""70"", ""None""], [""80"", ""None""], [""67"", ""None""], [""63"", ""None""], [""62"", ""None""], [""69"", ""None""], [""46"", ""None""], [""47"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""68"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""4"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""6"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,smallest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/194.txt,[],[],eefffffff,💀💀❌❌❌❌❌❌❌,"[""list index out of range"", ""list index out of range""]","[[""80"", ""0""], [""67"", ""41""], [""63"", ""73""], [""62"", ""1""], [""69"", ""26""], [""46"", ""70""], [""47"", ""3""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""68"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""4"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""6"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,smallest,some_func,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/195.txt,[],[],pfffffffp,✅❌❌❌❌❌❌❌✅,[],"[[""70"", ""25""], [""80"", ""59""], [""67"", ""22""], [""63"", ""27""], [""62"", ""73""], [""69"", ""98""], [""46"", ""16""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""68"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""4"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""6"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,smallest,fibonacci,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/196.txt,[],[],eefffffff,💀💀❌❌❌❌❌❌❌,"[""list index out of range"", ""list index out of range""]","[[""80"", ""72""], [""67"", ""20""], [""63"", ""89""], [""62"", ""80""], [""69"", ""34""], [""46"", ""14""], [""47"", ""75""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""62"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""26"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""28"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""68"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""95"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""4"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""6"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""53"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,smallest,min_max,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/197.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""(52, 52)""], [""70"", ""(25, 70)""], [""80"", ""(57, 80)""], [""67"", ""(12, 67)""], [""63"", ""(18, 64)""], [""62"", ""(17, 87)""], [""69"", ""(41, 98)""], [""46"", ""(16, 76)""], [""47"", ""(0, 87)""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""90""], [""62"", ""97""], [""26"", ""5""], [""28"", ""40""], [""68"", ""36""], [""95"", ""49""], [""4"", ""41""], [""6"", ""12""], [""53"", ""61""]]"
third,eleventh,largest,extract_value,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/198.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""None""], [""25"", ""None""], [""59"", ""None""], [""12"", ""None""], [""64"", ""None""], [""17"", ""None""], [""50"", ""None""], [""57"", ""None""], [""47"", ""None""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""93"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""41"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""13"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""77"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,largest,tuple_extract,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/199.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""25"", ""(51, 84, 25, 54, 96, 23, 65, 6, 44, 32, 21, 52)""], [""59"", ""(31, 36, 59, 63, 32, 79, 1, 56, 65, 98, 88, 84)""], [""12"", ""(4, 3, 22, 82, 28, 90, 90, 70, 25, 73, 32, 83)""], [""64"", ""(66, 69, 63, 80, 72, 40, 18, 51, 8, 21, 16, 86)""], [""17"", ""(78, 12, 17, 55, 37, 48, 85, 24, 96, 83, 97, 89)""], [""50"", ""(0, 77, 98, 7, 36, 82, 31, 98, 28, 81, 51, 92)""], [""57"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""47"", ""(84, 91, 22, 37, 72, 19, 3, 73, 53, 65, 33, 85)""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""93"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""41"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""13"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""77"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,largest,f,✅✅✅✅✅✅✅✅✅,ppppppppp,input/codex/tuple_list/200.txt,[],[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""56""], [""25"", ""84""], [""59"", ""36""], [""12"", ""3""], [""64"", ""69""], [""17"", ""12""], [""50"", ""77""], [""57"", ""97""], [""47"", ""91""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""93"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""41"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""13"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""77"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
third,eleventh,largest,some_func,❌❌❌❌❌❌❌✅❌,fffffffpf,input/codex/tuple_list/201.txt,"[[""39"", ""6""], [""29"", ""4""], [""32"", ""14""], [""91"", ""64""], [""67"", ""81""], [""75"", ""65""], [""78"", ""10""], [""67"", ""39""]]",[],fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""52"", ""56""], [""25"", ""84""], [""59"", ""36""], [""12"", ""3""], [""64"", ""69""], [""17"", ""12""], [""50"", ""77""], [""57"", ""97""], [""47"", ""91""]]",fffffffff,❌❌❌❌❌❌❌❌❌,[],"[[""85"", ""(90, 98, 85, 2, 7, 17, 98, 21, 46, 74, 41, 72)""], [""89"", ""(97, 16, 89, 99, 93, 14, 87, 50, 9, 10, 87, 43)""], [""49"", ""(5, 14, 49, 26, 47, 22, 63, 29, 82, 18, 90, 37)""], [""84"", ""(58, 94, 7, 0, 4, 94, 47, 99, 21, 53, 89, 69)""], [""93"", ""(83, 100, 50, 31, 47, 72, 98, 90, 59, 91, 35, 99)""], [""92"", ""(51, 61, 92, 95, 74, 31, 94, 26, 49, 99, 52, 44)""], [""41"", ""(73, 84, 6, 21, 23, 16, 94, 43, 33, 1, 55, 75)""], [""13"", ""(12, 42, 68, 94, 69, 0, 70, 82, 19, 26, 48, 84)""], [""77"", ""(10, 33, 59, 2, 86, 50, 85, 24, 48, 13, 64, 0)""]]"
