codex_result_emojis,incoder_result_emojis,codeparrot_result_emojis,var1_name,var2_name,line_order1,line_order2,line_order3,op1,op2,op3,codex_result,model_input,failed_inputs,failed_inputs,failed_inputs,errors,errors,errors,incoder_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs,codeparrot_result,errors,errors,errors,failed_inputs,failed_inputs,failed_inputs
✅✅✅✅✅✅,❌❌✅✅❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,first,second,third,product,difference,sum,pppppp,input/codex/arithmetic/4530.txt,[],"[[""(15, -2, 8)"", ""(15, -6, 18)""], [""(70, -3, 17)"", ""(70, -21, 77)""], [""(0, -1, 1)"", ""(0, 0, 0)""], [""(2000, 80, 120)"", ""(2000, 8000, 2100)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffppff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, -6, 18)""], [""(70, -3, 17)"", ""(70, -21, 77)""], [""(0, -1, 1)"", ""(0, 0, 0)""], [""(2000, 80, 120)"", ""(2000, 8000, 2100)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, -6, 18)""], [""(70, -3, 17)"", ""(70, -21, 77)""], [""(0, -1, 1)"", ""(0, 0, 0)""], [""(2000, 80, 120)"", ""(2000, 8000, 2100)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,first,third,second,sum,difference,product,pppppp,input/codex/arithmetic/4568.txt,[],"[[""(8, 15, -2)"", ""(8, 2, 15)""], [""(17, 70, -3)"", ""(17, 3, 70)""], [""(1, 0, 1)"", ""(1, -1, 0)""], [""(1, 0, -1)"", ""(1, 1, 0)""], [""(120, 2000, 80)"", ""(120, -80, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(8, 2, 15)""], [""(17, 70, -3)"", ""(17, 3, 70)""], [""(1, 0, 1)"", ""(1, -1, 0)""], [""(1, 0, -1)"", ""(1, 1, 0)""], [""(120, 2000, 80)"", ""(120, -80, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, 15, -2)"", ""(8, 2, 15)""], [""(17, 70, -3)"", ""(17, 3, 70)""], [""(1, 0, 1)"", ""(1, -1, 0)""], [""(1, 0, -1)"", ""(1, 1, 0)""], [""(120, 2000, 80)"", ""(120, -80, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,first,third,second,sum,product,difference,pppppp,input/codex/arithmetic/4570.txt,[],"[[""(8, -2, 15)"", ""(8, 15, 2)""], [""(17, -3, 70)"", ""(17, 70, 3)""], [""(1, 1, 0)"", ""(1, 0, -1)""], [""(1, -1, 0)"", ""(1, 0, 1)""], [""(120, 80, 2000)"", ""(120, 2000, -80)""]]","[[""(8, -2, 15)"", ""1""], [""(17, -3, 70)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""0""], [""(1, -1, 0)"", ""0""], [""(120, 80, 2000)"", ""0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(8, -2, 15)"", ""(8, 15, 2)""], [""(17, -3, 70)"", ""(17, 70, 3)""], [""(1, 1, 0)"", ""(1, 0, -1)""], [""(1, -1, 0)"", ""(1, 0, 1)""], [""(120, 80, 2000)"", ""(120, 2000, -80)""]]","[[""(8, -2, 15)"", ""1""], [""(17, -3, 70)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""0""], [""(1, -1, 0)"", ""0""], [""(120, 80, 2000)"", ""0""]]",ffffff,[],[],[],[],"[[""(8, -2, 15)"", ""(8, 15, 2)""], [""(17, -3, 70)"", ""(17, 70, 3)""], [""(1, 1, 0)"", ""(1, 0, -1)""], [""(1, -1, 0)"", ""(1, 0, 1)""], [""(120, 80, 2000)"", ""(120, 2000, -80)""]]","[[""(8, -2, 15)"", ""1""], [""(17, -3, 70)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""0""], [""(1, -1, 0)"", ""0""], [""(120, 80, 2000)"", ""0""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,first,third,second,difference,sum,product,pppppp,input/codex/arithmetic/4574.txt,[],"[[""(-2, 15, 8)"", ""(2, 15, 15)""], [""(-3, 70, 17)"", ""(3, 70, 70)""], [""(1, 0, 1)"", ""(-1, 0, 0)""], [""(-1, 0, 1)"", ""(1, 0, 0)""], [""(80, 2000, 120)"", ""(-80, 2000, 2000)""]]","[[""(-2, 15, 8)"", ""0""], [""(-3, 70, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 0, 1)"", ""1""], [""(-1, 0, 1)"", ""1""], [""(80, 2000, 120)"", ""0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(-2, 15, 8)"", ""(2, 15, 15)""], [""(-3, 70, 17)"", ""(3, 70, 70)""], [""(1, 0, 1)"", ""(-1, 0, 0)""], [""(-1, 0, 1)"", ""(1, 0, 0)""], [""(80, 2000, 120)"", ""(-80, 2000, 2000)""]]","[[""(-2, 15, 8)"", ""0""], [""(-3, 70, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 0, 1)"", ""1""], [""(-1, 0, 1)"", ""1""], [""(80, 2000, 120)"", ""0""]]",ffffff,[],[],[],[],"[[""(-2, 15, 8)"", ""(2, 15, 15)""], [""(-3, 70, 17)"", ""(3, 70, 70)""], [""(1, 0, 1)"", ""(-1, 0, 0)""], [""(-1, 0, 1)"", ""(1, 0, 0)""], [""(80, 2000, 120)"", ""(-80, 2000, 2000)""]]","[[""(-2, 15, 8)"", ""0""], [""(-3, 70, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 0, 1)"", ""1""], [""(-1, 0, 1)"", ""1""], [""(80, 2000, 120)"", ""0""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,first,third,second,difference,product,sum,pppppp,input/codex/arithmetic/4578.txt,[],"[[""(-2, 8, 15)"", ""(-10, 3, -2)""], [""(-3, 17, 70)"", ""(-30, 7, -3)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(-1, 1, 0)"", ""(-1, 0, -1)""], [""(80, 120, 2000)"", ""(1600, 100, 80)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""1""], [""(-1, 1, 0)"", ""1""], [""(80, 120, 2000)"", ""0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(-2, 8, 15)"", ""(-10, 3, -2)""], [""(-3, 17, 70)"", ""(-30, 7, -3)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(-1, 1, 0)"", ""(-1, 0, -1)""], [""(80, 120, 2000)"", ""(1600, 100, 80)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""1""], [""(-1, 1, 0)"", ""1""], [""(80, 120, 2000)"", ""0""]]",ffffff,[],[],[],[],"[[""(-2, 8, 15)"", ""(-10, 3, -2)""], [""(-3, 17, 70)"", ""(-30, 7, -3)""], [""(1, 1, 0)"", ""(0, 1, 1)""], [""(-1, 1, 0)"", ""(-1, 0, -1)""], [""(80, 120, 2000)"", ""(1600, 100, 80)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""1""], [""(-1, 1, 0)"", ""1""], [""(80, 120, 2000)"", ""0""]]"
✅✅✅✅✅✅,❌❌✅❌❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,first,third,second,product,sum,difference,pppppp,input/codex/arithmetic/4582.txt,[],"[[""(15, -2, 8)"", ""(15, 8, 2)""], [""(70, -3, 17)"", ""(70, 17, 3)""], [""(0, 1, 1)"", ""(0, 1, -1)""], [""(0, -1, 1)"", ""(0, 1, 1)""], [""(2000, 80, 120)"", ""(2000, 120, -80)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffpfff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, 8, 2)""], [""(70, -3, 17)"", ""(70, 17, 3)""], [""(0, 1, 1)"", ""(0, 1, -1)""], [""(0, -1, 1)"", ""(0, 1, 1)""], [""(2000, 80, 120)"", ""(2000, 120, -80)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, -2, 8)"", ""(15, 8, 2)""], [""(70, -3, 17)"", ""(70, 17, 3)""], [""(0, 1, 1)"", ""(0, 1, -1)""], [""(0, -1, 1)"", ""(0, 1, 1)""], [""(2000, 80, 120)"", ""(2000, 120, -80)""]]",[]
✅✅✅✅✅✅,❌❌✅✅❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,first,third,second,product,difference,sum,pppppp,input/codex/arithmetic/4584.txt,[],"[[""(15, 8, -2)"", ""(15, -2, 8)""], [""(70, 17, -3)"", ""(70, -3, 17)""], [""(0, 1, -1)"", ""(0, -1, 1)""], [""(2000, 120, 80)"", ""(2000, 80, 120)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffppff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(15, -2, 8)""], [""(70, 17, -3)"", ""(70, -3, 17)""], [""(0, 1, -1)"", ""(0, -1, 1)""], [""(2000, 120, 80)"", ""(2000, 80, 120)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(15, 8, -2)"", ""(15, -2, 8)""], [""(70, 17, -3)"", ""(70, -3, 17)""], [""(0, 1, -1)"", ""(0, -1, 1)""], [""(2000, 120, 80)"", ""(2000, 80, 120)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,second,first,third,sum,difference,product,pppppp,input/codex/arithmetic/4676.txt,[],"[[""(-2, 8, 15)"", ""(8, 2, 15)""], [""(-3, 17, 70)"", ""(17, 3, 70)""], [""(1, 1, 0)"", ""(1, -1, 0)""], [""(-1, 1, 0)"", ""(1, 1, 0)""], [""(80, 120, 2000)"", ""(120, -80, 2000)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""1""], [""(-1, 1, 0)"", ""1""], [""(80, 120, 2000)"", ""0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(-2, 8, 15)"", ""(8, 2, 15)""], [""(-3, 17, 70)"", ""(17, 3, 70)""], [""(1, 1, 0)"", ""(1, -1, 0)""], [""(-1, 1, 0)"", ""(1, 1, 0)""], [""(80, 120, 2000)"", ""(120, -80, 2000)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""1""], [""(-1, 1, 0)"", ""1""], [""(80, 120, 2000)"", ""0""]]",ffffff,[],[],[],[],"[[""(-2, 8, 15)"", ""(8, 2, 15)""], [""(-3, 17, 70)"", ""(17, 3, 70)""], [""(1, 1, 0)"", ""(1, -1, 0)""], [""(-1, 1, 0)"", ""(1, 1, 0)""], [""(80, 120, 2000)"", ""(120, -80, 2000)""]]","[[""(-2, 8, 15)"", ""0""], [""(-3, 17, 70)"", ""1""], [""(0, 0, 0)"", ""0""], [""(1, 1, 0)"", ""1""], [""(-1, 1, 0)"", ""1""], [""(80, 120, 2000)"", ""0""]]"
✅✅✅✅✅✅,❌❌✅❌✅❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,second,first,third,sum,product,difference,pppppp,input/codex/arithmetic/4678.txt,[],"[[""(15, 8, -2)"", ""(3, 5, -2)""], [""(70, 17, -3)"", ""(7, 10, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(100, 20, 80)""]]","[[""(15, 8, -2)"", ""1""], [""(70, 17, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""0""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""0""]]",[],[],[],ffpfpf,[],[],[],[],"[[""(15, 8, -2)"", ""(3, 5, -2)""], [""(70, 17, -3)"", ""(7, 10, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(100, 20, 80)""]]","[[""(15, 8, -2)"", ""1""], [""(70, 17, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""0""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""0""]]",ffffff,[],[],[],[],"[[""(15, 8, -2)"", ""(3, 5, -2)""], [""(70, 17, -3)"", ""(7, 10, -3)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(2000, 120, 80)"", ""(100, 20, 80)""]]","[[""(15, 8, -2)"", ""1""], [""(70, 17, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""0""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""0""]]"
✅✅✅✅✅✅,❌❌✅✅❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,second,first,third,difference,sum,product,pppppp,input/codex/arithmetic/4682.txt,[],"[[""(8, -2, 15)"", ""(-2, 8, 15)""], [""(17, -3, 70)"", ""(-3, 17, 70)""], [""(1, -1, 0)"", ""(-1, 1, 0)""], [""(120, 80, 2000)"", ""(80, 120, 2000)""]]",[],[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffppff,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(-2, 8, 15)""], [""(17, -3, 70)"", ""(-3, 17, 70)""], [""(1, -1, 0)"", ""(-1, 1, 0)""], [""(120, 80, 2000)"", ""(80, 120, 2000)""]]",[],eeeeee,[],[],"[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(8, -2, 15)"", ""(-2, 8, 15)""], [""(17, -3, 70)"", ""(-3, 17, 70)""], [""(1, -1, 0)"", ""(-1, 1, 0)""], [""(120, 80, 2000)"", ""(80, 120, 2000)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,second,first,third,difference,product,sum,pppppp,input/codex/arithmetic/4686.txt,[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]","[[""(15, -2, 8)"", ""0""], [""(70, -3, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""1""], [""(0, -1, 1)"", ""1""], [""(2000, 80, 120)"", ""0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]","[[""(15, -2, 8)"", ""0""], [""(70, -3, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""1""], [""(0, -1, 1)"", ""1""], [""(2000, 80, 120)"", ""0""]]",ffffff,[],[],[],[],"[[""(15, -2, 8)"", ""(-2, 15, 8)""], [""(70, -3, 17)"", ""(-3, 70, 17)""], [""(0, 1, 1)"", ""(1, 0, 1)""], [""(0, -1, 1)"", ""(-1, 0, 1)""], [""(2000, 80, 120)"", ""(80, 2000, 120)""]]","[[""(15, -2, 8)"", ""0""], [""(70, -3, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""1""], [""(0, -1, 1)"", ""1""], [""(2000, 80, 120)"", ""0""]]"
✅✅✅✅✅✅,❌❌❌❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,second,first,third,product,sum,difference,pppppp,input/codex/arithmetic/4690.txt,[],"[[""(8, 15, -2)"", ""(3, 8, 3, -2, 15)""], [""(17, 70, -3)"", ""(7, 17, 7, -3, 70)""], [""(0, 0, 0)"", ""(0, 0, 0, 0, 0)""], [""(1, 0, 1)"", ""(1, 1, 1, 1, 0)""], [""(1, 0, -1)"", ""(0, 1, 0, -1, 0)""], [""(120, 2000, 80)"", ""(120, 100, 80, 100, 2000)""]]","[[""(8, 15, -2)"", ""1""], [""(17, 70, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 0, 1)"", ""0""], [""(1, 0, -1)"", ""0""], [""(120, 2000, 80)"", ""0""]]",[],[],[],ffffff,[],[],[],[],"[[""(8, 15, -2)"", ""(3, 8, 3, -2, 15)""], [""(17, 70, -3)"", ""(7, 17, 7, -3, 70)""], [""(0, 0, 0)"", ""(0, 0, 0, 0, 0)""], [""(1, 0, 1)"", ""(1, 1, 1, 1, 0)""], [""(1, 0, -1)"", ""(0, 1, 0, -1, 0)""], [""(120, 2000, 80)"", ""(120, 100, 80, 100, 2000)""]]","[[""(8, 15, -2)"", ""1""], [""(17, 70, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 0, 1)"", ""0""], [""(1, 0, -1)"", ""0""], [""(120, 2000, 80)"", ""0""]]",ffffff,[],[],[],[],"[[""(8, 15, -2)"", ""(3, 8, 3, -2, 15)""], [""(17, 70, -3)"", ""(7, 17, 7, -3, 70)""], [""(0, 0, 0)"", ""(0, 0, 0, 0, 0)""], [""(1, 0, 1)"", ""(1, 1, 1, 1, 0)""], [""(1, 0, -1)"", ""(0, 1, 0, -1, 0)""], [""(120, 2000, 80)"", ""(120, 100, 80, 100, 2000)""]]","[[""(8, 15, -2)"", ""1""], [""(17, 70, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(1, 0, 1)"", ""0""], [""(1, 0, -1)"", ""0""], [""(120, 2000, 80)"", ""0""]]"
✅✅✅✅✅✅,❌❌💀💀❌❌,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,second,first,third,product,difference,sum,pppppp,input/codex/arithmetic/4692.txt,[],"[[""(-2, 15, 8)"", ""(0, 3, 3)""], [""(-3, 70, 17)"", ""(0, 7, 7)""], [""(-1, 0, 1)"", ""(0, 0, 0)""], [""(80, 2000, 120)"", ""(5, 0, 5)""]]",[],[],"[""division by zero"", ""division by zero""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",ffeeff,[],"[""division by zero"", ""division by zero""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(0, 3, 3)""], [""(-3, 70, 17)"", ""(0, 7, 7)""], [""(-1, 0, 1)"", ""(0, 0, 0)""], [""(80, 2000, 120)"", ""(5, 0, 5)""]]",[],eeeeee,[],"[""division by zero"", ""division by zero""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],"[[""(-2, 15, 8)"", ""(0, 3, 3)""], [""(-3, 70, 17)"", ""(0, 7, 7)""], [""(-1, 0, 1)"", ""(0, 0, 0)""], [""(80, 2000, 120)"", ""(5, 0, 5)""]]",[]
✅✅✅✅✅✅,❌❌✅❌❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,second,third,first,sum,difference,product,pppppp,input/codex/arithmetic/4784.txt,[],"[[""(15, 8, -2)"", ""(8, 2, 15)""], [""(70, 17, -3)"", ""(17, 3, 70)""], [""(0, 1, 1)"", ""(1, -1, 0)""], [""(0, 1, -1)"", ""(1, 1, 0)""], [""(2000, 120, 80)"", ""(120, -80, 2000)""]]","[[""(15, 8, -2)"", ""1""], [""(70, 17, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""0""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""0""]]",[],[],[],ffpfff,[],[],[],[],"[[""(15, 8, -2)"", ""(8, 2, 15)""], [""(70, 17, -3)"", ""(17, 3, 70)""], [""(0, 1, 1)"", ""(1, -1, 0)""], [""(0, 1, -1)"", ""(1, 1, 0)""], [""(2000, 120, 80)"", ""(120, -80, 2000)""]]","[[""(15, 8, -2)"", ""1""], [""(70, 17, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""0""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""0""]]",ffffff,[],[],[],[],"[[""(15, 8, -2)"", ""(8, 2, 15)""], [""(70, 17, -3)"", ""(17, 3, 70)""], [""(0, 1, 1)"", ""(1, -1, 0)""], [""(0, 1, -1)"", ""(1, 1, 0)""], [""(2000, 120, 80)"", ""(120, -80, 2000)""]]","[[""(15, 8, -2)"", ""1""], [""(70, 17, -3)"", ""0""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""0""], [""(0, 1, -1)"", ""0""], [""(2000, 120, 80)"", ""0""]]"
✅✅✅✅✅✅,💀💀💀💀💀💀,💀💀💀💀💀💀,fkrjf4ifji4ofj,a,second,third,first,sum,product,difference,pppppp,input/codex/arithmetic/4786.txt,[],[],[],[],"[""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",eeeeee,[],"[""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],[],[],eeeeee,[],"[""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined"", ""name 'b' is not defined""]","[""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable"", ""'int' object is not subscriptable""]",[],[],[]
✅✅✅✅✅✅,❌❌✅✅❌❌,❌❌❌❌❌❌,fkrjf4ifji4ofj,a,second,third,first,difference,sum,product,pppppp,input/codex/arithmetic/4790.txt,[],"[[""(15, -2, 8)"", ""(15, 8, 3)""], [""(70, -3, 17)"", ""(70, 17, 7)""], [""(0, -1, 1)"", ""(0, 1, 0)""], [""(2000, 80, 120)"", ""(2000, 120, 100)""]]","[[""(15, -2, 8)"", ""0""], [""(70, -3, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""1""], [""(0, -1, 1)"", ""1""], [""(2000, 80, 120)"", ""0""]]",[],[],[],ffppff,[],[],[],[],"[[""(15, -2, 8)"", ""(15, 8, 3)""], [""(70, -3, 17)"", ""(70, 17, 7)""], [""(0, -1, 1)"", ""(0, 1, 0)""], [""(2000, 80, 120)"", ""(2000, 120, 100)""]]","[[""(15, -2, 8)"", ""0""], [""(70, -3, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""1""], [""(0, -1, 1)"", ""1""], [""(2000, 80, 120)"", ""0""]]",ffffff,[],[],[],[],"[[""(15, -2, 8)"", ""(15, 8, 3)""], [""(70, -3, 17)"", ""(70, 17, 7)""], [""(0, -1, 1)"", ""(0, 1, 0)""], [""(2000, 80, 120)"", ""(2000, 120, 100)""]]","[[""(15, -2, 8)"", ""0""], [""(70, -3, 17)"", ""1""], [""(0, 0, 0)"", ""0""], [""(0, 1, 1)"", ""1""], [""(0, -1, 1)"", ""1""], [""(2000, 80, 120)"", ""0""]]"
