ret_index,cmp_index,cmp,func_name,result_emojis,result,model_input,failed_inputs,errors
last,twelfth,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/401.txt,"[[""42"", ""56""], [""49"", ""84""], [""0"", ""36""], [""41"", ""3""], [""5"", ""80""], [""1"", ""25""], [""4"", ""77""], [""4"", ""63""], [""3"", ""9""]]",[]
last,twelfth,largest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/402.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
last,twelfth,largest,tuple_extract,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/403.txt,"[[""52"", ""49""], [""84"", ""0""], [""83"", ""68""], [""86"", ""50""], [""89"", ""61""], [""92"", ""4""], [""97"", ""4""], [""85"", ""21""]]",[]
last,twelfth,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/404.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""52"", ""(51, 84, 25, 54, 96, 23, 65, 6, 44, 32, 21, 52)""], [""84"", ""(31, 36, 59, 63, 32, 79, 1, 56, 65, 98, 88, 84)""], [""83"", ""(4, 3, 22, 82, 28, 90, 90, 70, 25, 73, 32, 83)""], [""86"", ""(66, 69, 63, 80, 72, 40, 18, 51, 8, 21, 16, 86)""], [""89"", ""(78, 12, 17, 55, 37, 48, 85, 24, 96, 83, 97, 89)""], [""92"", ""(0, 77, 98, 7, 36, 82, 31, 98, 28, 81, 51, 92)""], [""97"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""85"", ""(84, 91, 22, 37, 72, 19, 3, 73, 53, 65, 33, 85)""]]",[]
last,twelfth,largest,some_func,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/405.txt,"[[""52"", ""49""], [""84"", ""0""], [""83"", ""68""], [""86"", ""50""], [""89"", ""61""], [""92"", ""4""], [""97"", ""4""], [""85"", ""21""]]",[]
last,twelfth,largest,fibonacci,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/406.txt,"[[""52"", ""49""], [""84"", ""0""], [""83"", ""68""], [""86"", ""50""], [""89"", ""61""], [""92"", ""4""], [""97"", ""4""], [""85"", ""21""]]",[]
last,twelfth,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/407.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""52"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""84"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""83"", ""(98, 38, 42, 19, 20, 19, 23, 36, 3, 66, 56, 68)""], [""86"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""89"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""92"", ""(89, 61, 41, 18, 15, 32, 57, 50, 36, 30, 43, 4)""], [""97"", ""(97, 90, 57, 2, 3, 16, 77, 63, 8, 8, 41, 4)""], [""85"", ""(99, 6, 74, 40, 26, 38, 35, 61, 80, 59, 67, 21)""]]",[]
last,eleventh,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/408.txt,"[[""42"", ""56""], [""49"", ""51""], [""48"", ""72""], [""73"", ""38""], [""86"", ""29""], [""72"", ""46""], [""26"", ""61""], [""67"", ""90""], [""81"", ""6""]]",[]
last,eleventh,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/409.txt,"[[""42"", ""None""], [""49"", ""None""], [""48"", ""None""], [""73"", ""None""], [""86"", ""None""], [""72"", ""None""], [""26"", ""None""], [""67"", ""None""], [""81"", ""None""]]",[]
last,eleventh,smallest,f,❌❌❌❌❌❌❌✅❌,fffffffpf,input/incoder/tuple_list/410.txt,"[[""42"", ""56""], [""49"", ""84""], [""48"", ""36""], [""73"", ""20""], [""86"", ""69""], [""72"", ""66""], [""26"", ""34""], [""81"", ""91""]]",[]
last,eleventh,smallest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/411.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""49"", ""(51, 84, 25, 54, 96, 23, 65, 6, 44, 32, 21, 52)""], [""48"", ""(31, 36, 59, 63, 32, 79, 1, 56, 65, 98, 88, 84)""], [""73"", ""(47, 20, 12, 77, 7, 83, 59, 28, 85, 31, 59, 41)""], [""86"", ""(66, 69, 63, 80, 72, 40, 18, 51, 8, 21, 16, 86)""], [""72"", ""(83, 66, 62, 76, 44, 95, 52, 45, 94, 26, 9, 72)""], [""26"", ""(6, 34, 69, 17, 89, 39, 74, 13, 13, 1, 1, 26)""], [""67"", ""(46, 67, 57, 9, 86, 28, 22, 93, 52, 89, 97, 52)""], [""81"", ""(84, 91, 22, 37, 72, 19, 3, 73, 53, 65, 33, 85)""]]",[]
last,eleventh,smallest,fibonacci,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/412.txt,"[[""42"", ""56""], [""49"", ""51""], [""48"", ""72""], [""73"", ""38""], [""86"", ""29""], [""72"", ""46""], [""26"", ""61""], [""67"", ""90""], [""81"", ""6""]]",[]
last,eleventh,smallest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/413.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""49"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""48"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""73"", ""(98, 38, 42, 19, 20, 19, 23, 36, 3, 66, 56, 68)""], [""86"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""72"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""26"", ""(89, 61, 41, 18, 15, 32, 57, 50, 36, 30, 43, 4)""], [""67"", ""(97, 90, 57, 2, 3, 16, 77, 63, 8, 8, 41, 4)""], [""81"", ""(99, 6, 74, 40, 26, 38, 35, 61, 80, 59, 67, 21)""]]",[]
last,eleventh,largest,extract_value,✅✅✅❌❌✅❌❌❌,pppffpfff,input/incoder/tuple_list/414.txt,"[[""41"", ""83""], [""50"", ""86""], [""44"", ""92""], [""52"", ""97""], [""48"", ""85""]]",[]
last,eleventh,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/415.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""52"", ""(51, 84, 25, 54, 96, 23, 65, 6, 44, 32, 21, 52)""], [""84"", ""(31, 36, 59, 63, 32, 79, 1, 56, 65, 98, 88, 84)""], [""41"", ""(4, 3, 22, 82, 28, 90, 90, 70, 25, 73, 32, 83)""], [""50"", ""(66, 69, 63, 80, 72, 40, 18, 51, 8, 21, 16, 86)""], [""89"", ""(78, 12, 17, 55, 37, 48, 85, 24, 96, 83, 97, 89)""], [""44"", ""(0, 77, 98, 7, 36, 82, 31, 98, 28, 81, 51, 92)""], [""52"", ""(13, 97, 76, 38, 28, 95, 21, 1, 28, 49, 81, 97)""], [""48"", ""(84, 91, 22, 37, 72, 19, 3, 73, 53, 65, 33, 85)""]]",[]
last,eleventh,largest,f,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/416.txt,"[[""42"", ""56""], [""52"", ""84""], [""84"", ""36""], [""41"", ""3""], [""50"", ""69""], [""89"", ""12""], [""44"", ""77""], [""52"", ""97""], [""48"", ""91""]]",[]
last,eleventh,largest,some_func,✅❌❌❌✅❌❌❌❌,pfffpffff,input/incoder/tuple_list/417.txt,"[[""52"", ""49""], [""84"", ""0""], [""41"", ""68""], [""89"", ""61""], [""44"", ""4""], [""52"", ""4""], [""48"", ""21""]]",[]
last,eleventh,largest,fibonacci,✅❌❌❌✅❌❌❌❌,pfffpffff,input/incoder/tuple_list/418.txt,"[[""52"", ""49""], [""84"", ""0""], [""41"", ""68""], [""89"", ""61""], [""44"", ""4""], [""52"", ""4""], [""48"", ""21""]]",[]
last,eleventh,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/419.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""52"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""84"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""41"", ""(98, 38, 42, 19, 20, 19, 23, 36, 3, 66, 56, 68)""], [""50"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""89"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""44"", ""(89, 61, 41, 18, 15, 32, 57, 50, 36, 30, 43, 4)""], [""52"", ""(97, 90, 57, 2, 3, 16, 77, 63, 8, 8, 41, 4)""], [""48"", ""(99, 6, 74, 40, 26, 38, 35, 61, 80, 59, 67, 21)""]]",[]
last,last,smallest,extract_value,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/420.txt,"[[""42"", ""56""], [""49"", ""51""], [""0"", ""72""], [""41"", ""38""], [""5"", ""29""], [""1"", ""46""], [""4"", ""61""], [""4"", ""90""], [""3"", ""6""]]",[]
last,last,smallest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/421.txt,"[[""42"", ""None""], [""49"", ""None""], [""0"", ""None""], [""41"", ""None""], [""5"", ""None""], [""1"", ""None""], [""4"", ""None""], [""4"", ""None""], [""3"", ""None""]]",[]
last,last,smallest,f,✅✅✅❌❌❌✅✅❌,pppfffppf,input/incoder/tuple_list/422.txt,"[[""41"", ""68""], [""5"", ""50""], [""1"", ""61""], [""3"", ""21""]]",[]
last,last,smallest,some_func,✅✅✅❌❌❌✅✅❌,pppfffppf,input/incoder/tuple_list/423.txt,"[[""41"", ""68""], [""5"", ""50""], [""1"", ""61""], [""3"", ""21""]]",[]
last,last,smallest,fibonacci,✅✅✅❌❌❌✅✅❌,pppfffppf,input/incoder/tuple_list/424.txt,"[[""41"", ""68""], [""5"", ""50""], [""1"", ""61""], [""3"", ""21""]]",[]
last,last,smallest,min_max,✅✅✅❌❌❌✅✅❌,pppfffppf,input/incoder/tuple_list/425.txt,"[[""41"", ""68""], [""5"", ""50""], [""1"", ""61""], [""3"", ""21""]]",[]
last,last,largest,extract_value,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/426.txt,"[[""52"", ""49""], [""84"", ""0""], [""83"", ""68""], [""86"", ""50""], [""89"", ""61""], [""92"", ""4""], [""97"", ""4""], [""85"", ""21""]]",[]
last,last,largest,tuple_extract,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/427.txt,"[[""42"", ""(53, 56, 52, 30, 89, 11, 71, 26, 84, 8, 60, 42)""], [""52"", ""(59, 51, 70, 63, 44, 65, 51, 81, 98, 86, 18, 49)""], [""84"", ""(100, 72, 57, 2, 19, 82, 73, 25, 5, 28, 87, 0)""], [""83"", ""(98, 38, 42, 19, 20, 19, 23, 36, 3, 66, 56, 68)""], [""86"", ""(75, 29, 64, 32, 89, 17, 44, 88, 42, 75, 91, 50)""], [""89"", ""(96, 46, 87, 72, 10, 58, 9, 84, 93, 80, 48, 61)""], [""92"", ""(89, 61, 41, 18, 15, 32, 57, 50, 36, 30, 43, 4)""], [""97"", ""(97, 90, 57, 2, 3, 16, 77, 63, 8, 8, 41, 4)""], [""85"", ""(99, 6, 74, 40, 26, 38, 35, 61, 80, 59, 67, 21)""]]",[]
last,last,largest,f,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/428.txt,"[[""52"", ""49""], [""84"", ""0""], [""83"", ""68""], [""86"", ""50""], [""89"", ""61""], [""92"", ""4""], [""97"", ""4""], [""85"", ""21""]]",[]
last,last,largest,some_func,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/429.txt,"[[""42"", ""None""], [""52"", ""None""], [""84"", ""None""], [""83"", ""None""], [""86"", ""None""], [""89"", ""None""], [""92"", ""None""], [""97"", ""None""], [""85"", ""None""]]",[]
last,last,largest,fibonacci,✅❌❌❌❌❌❌❌❌,pffffffff,input/incoder/tuple_list/430.txt,"[[""52"", ""49""], [""84"", ""0""], [""83"", ""68""], [""86"", ""50""], [""89"", ""61""], [""92"", ""4""], [""97"", ""4""], [""85"", ""21""]]",[]
last,last,largest,min_max,❌❌❌❌❌❌❌❌❌,fffffffff,input/incoder/tuple_list/431.txt,"[[""42"", ""56""], [""52"", ""51""], [""84"", ""72""], [""83"", ""38""], [""86"", ""29""], [""89"", ""46""], [""92"", ""61""], [""97"", ""90""], [""85"", ""6""]]",[]
